,Year,Month,Wheat_Price,WP_%_Change,Corn_Price,CP_%_Change,Sorghum_Price,SP_%_Change,Inflation,AK_P,AL_P,AR_P,AS_P,AZ_P,CA_P,CO_P,CT_P,DE_P,FL_P,FM_P,GA_P,GU_P,HI_P,IA_P,ID_P,IL_P,IN_P,KS_P,KY_P,LA_P,MA_P,MD_P,ME_P,MH_P,MI_P,MN_P,MO_P,MP_P,MS_P,MT_P,NC_P,ND_P,NE_P,NH_P,NJ_P,NM_P,NV_P,NY_P,OH_P,OK_P,OR_P,PA_P,PR_P,PW_P,RI_P,SC_P,SD_P,TN_P,TX_P,UM_P,UT_P,VA_P,VI_P,VT_P,WA_P,WI_P,WV_P,WY_P,1_P,2_P,3_P,4_P,5_P,6_P,7_P,8_P,9_P,10_P,AK_T,AL_T,AR_T,AS_T,AZ_T,CA_T,CO_T,CT_T,DE_T,FL_T,FM_T,GA_T,GU_T,HI_T,IA_T,ID_T,IL_T,IN_T,KS_T,KY_T,LA_T,MA_T,MD_T,ME_T,MH_T,MI_T,MN_T,MO_T,MP_T,MS_T,MT_T,NC_T,ND_T,NE_T,NH_T,NJ_T,NM_T,NV_T,NY_T,OH_T,OK_T,OR_T,PA_T,PR_T,PW_T,RI_T,SC_T,SD_T,TN_T,TX_T,UM_T,UT_T,VA_T,VI_T,VT_T,WA_T,WI_T,WV_T,WY_T,1_T,2_T,3_T,4_T,5_T,6_T,7_T,8_T,9_T,10_T,AL_D,AR_D,AZ_D,CA_D,CO_D,CT_D,DE_D,FL_D,GA_D,IA_D,ID_D,IL_D,IN_D,KS_D,KY_D,LA_D,MA_D,MD_D,ME_D,MI_D,MN_D,MO_D,MS_D,MT_D,NC_D,ND_D,NE_D,NH_D,NJ_D,NM_D,NV_D,NY_D,OH_D,OK_D,OR_D,PA_D,RI_D,SC_D,SD_D,TN_D,TX_D,UT_D,VA_D,VT_D,WA_D,WI_D,WV_D,WY_D,1_D,2_D,3_D,4_D,5_D,6_D,7_D,8_D,9_D,10_D,Soy_Price,Soy_%_Change,Cotton_Price,Cotton_%_Change
95,2002,Dec,168.98,-4.13,107.01,-1.51,113.26,-1.56,-0.22,9.312368421,16.68380952,18.46964029,26.71,2.028103448,21.23321429,1.063211009,12.02636364,11.18,16.7862069,17.1875,14.74637681,9.595,6.384509804,0.64797619,5.261896552,5.652455357,7.34739726,1.251706485,11.97610294,20.22854545,13.70688312,10.762,8.634805195,30.82333333,3.035639098,1.08875,6.453575419,17.23,18.04751938,1.228559322,12.57647799,1.473722628,0.147208333,8.6594,11.32222222,2.834699454,1.751980198,9.402227979,7.175419355,7.904371859,22.3091623,9.971752577,7.959230769,18.66,13.51875,12.84365591,0.622986111,16.51578431,9.771730769,4.145,1.845333333,10.44527559,7.985384615,7.051860465,16.53343949,1.450421053,8.716595745,0.75480916,1.473722628,1.251706485,1.228559322,16.53343949,7.904371859,1.063211009,5.261896552,0.622986111,0.147208333,9.771730769,-7.369675325,6.87183908,4.848415842,29.1,5.741875,8.542320917,-2.6425,-1.700434783,1.958888889,14.93175182,27.69285714,6.806339286,27.1,20.40530612,-3.295547445,-3.066397059,-1.058441558,-1.331078431,1.196751592,1.435405405,9.365977011,-1.640677966,1.32125,-4.87296875,27.575,-3.280875912,-6.245384615,1.430410959,25.85,6.991022727,-4.305353982,4.219710145,-6.355081967,-1.3061875,-4.26825,0.061333333,0.674023669,1.425263158,-3.184736842,-1.660887097,3.52096,1.927925532,-1.938740741,23.92935484,26.9,-0.4475,6.14,-3.620833333,3.218632479,8.277175926,26.325,-1.645521472,1.866132075,21.86,-4.901621622,1.473782051,-5.094625,-0.224606742,-4.89870229,-6.355081967,1.196751592,-4.305353982,1.473782051,3.52096,-2.6425,-3.066397059,-3.620833333,-1.3061875,8.277175926,2.13375,0.544444444,-4.247142857,-0.698571429,-4.604,1.07,2.705,1.438571429,1.885555556,-1.177777778,-2.806,-1.766666667,-1.002222222,-1.541111111,2.3275,2.735555556,1.256666667,1.785,-1.97,-2.612,0.575555556,-1.601666667,3.271,-2.69,1.07,-1.015555556,-2.89375,-1.76,1.896666667,-1.82125,-3.655,0.238,-0.801,1.162222222,-2.327777778,1.183,1.33,1.58,-2.4,2.1325,2.502,-3.34,1.643333333,-0.063333333,-1.345,-0.931111111,1.5,-3.803,-1.015555556,-1.541111111,-2.69,-1.345,1.162222222,-4.604,-2.806,-2.4,-2.89375,2.502,208.24,-0.94%,55.22,5.52%
96,2003,Jan,149.6,-11.47,105.75,-1.18,110.78,-2.19,0.44,7.911315789,6.318412698,1.651870504,25.055,0.789310345,4.244486874,0.807477064,6.948484848,4.50875,3.835172414,22.78052632,5.125144928,6.25,8.895196078,1.149940476,5.191982759,1.645401786,3.56260274,0.57778157,5.088014706,2.502848485,6.946493506,6.363777778,3.767922078,13.17833333,2.235639098,0.720375,1.52575419,16.9475,4.428992248,2.058855932,5.391446541,0.878613139,0.948583333,5.392,6.82,0.189453552,1.047227723,6.399222798,4.062322581,0.211457286,15.08293194,6.085,9.246615385,24.49,6.755,4.874408602,1.259583333,5.409901961,1.873942308,3.93,1.214060606,5.415354331,5.614615385,5.160465116,18.74433121,0.976263158,6.110106383,1.149007634,0.878613139,0.57778157,2.058855932,18.74433121,0.211457286,0.807477064,5.191982759,1.259583333,0.948583333,1.873942308,-12.00850649,7.677126437,5.439108911,29.55,8.4611875,9.778366762,-0.475188679,-2.785652174,1.401111111,14.5289781,27.45428571,7.842232143,27.05,20.26979592,-2.853357664,-0.559632353,-0.713246753,-0.837156863,2.238343949,1.640405405,9.783678161,-2.992033898,1.024791667,-7.64546875,27.425,-3.961532847,-7.030833333,1.45369863,25.175,7.5825,-1.570707965,4.752101449,-6.706885246,-0.330125,-6.363,-0.574222222,3.595443787,3.73122807,-4.434934211,-1.317419355,4.90784,4.26356383,-2.078222222,23.53354839,24.9,-1.4675,7.295176471,-2.605416667,3.461367521,9.195185185,25.55,0.340184049,2.173679245,22.188,-6.894054054,3.879423077,-5.2155,-0.279325843,-1.95389313,-6.706885246,2.238343949,-1.570707965,3.879423077,4.90784,-0.475188679,-0.559632353,-2.605416667,-0.330125,9.195185185,0.88875,-0.794444444,-4.654285714,-1.757142857,-4.784,0.64,1.875,1.071428571,1.047777778,-1.387777778,-2.235,-2.21,-1.38,-1.71,1.5525,-0.436666667,0.533333333,1.2475,-2.586666667,-3.174,0.311111111,-2.051666667,2.185,-2.48,0.42625,-1.1,-2.82625,-2.04,1.403333333,-2.35,-4.185,0.059,-1.132,-0.268888889,-2.31,0.723,0.69,0.88,-2.185555556,1,1.29,-3.825714286,1.18,-0.666666667,-0.721,-1.244444444,1.018333333,-3.465,-1.1,-1.71,-2.48,-0.721,-0.268888889,-4.784,-2.235,-2.185555556,-2.82625,1.29,208.68,0.21%,56.71,2.70%
97,2003,Feb,150.84,0.83,106.04,0.27,109.21,-1.42,0.77,9.519385965,17.07634921,14.70388489,38.955,6.38545977,7.577279236,2.849082569,10.78272727,15.975,8.487068966,13.08052632,13.73710145,7.93,12.57941176,2.1,3.420172414,4.74125,7.082260274,3.123583618,17.19522059,18.7229697,10.78142857,15.328,6.912857143,10.60166667,2.621954887,1.27225,6.313407821,11.3025,22.18379845,2.045042373,13.15056604,0.689124088,2.02325,6.5618,12.22962963,2.555409836,2.393564356,6.912590674,7.043096774,4.549798995,7.18078534,9.246340206,6.486769231,30.68,10.90625,10.98462366,1.612986111,24.23519608,7.275833333,1.715,3.617515152,15.92244094,3.996923077,4.991162791,5.888726115,1.571526316,15.55351064,1.773129771,0.689124088,3.123583618,2.045042373,5.888726115,4.549798995,2.849082569,3.420172414,1.612986111,2.02325,7.275833333,-7.24487013,8.489885057,4.277128713,28.65,7.642,8.909025788,-2.956273585,-3.207391304,0.701111111,15.89627737,27.53,8.470803571,26.45,19.47061224,-5.149416058,-2.586323529,-2.24525974,-2.235882353,0.082738854,0.886081081,9.738735632,-3.378644068,0.403541667,-7.529375,27.625,-6.061167883,-10.56916667,0.051369863,24.7,7.446704545,-5.29460177,4.702826087,-10.60352459,-3.4341875,-6.099,-1.222888889,2.664319527,1.606666667,-4.733684211,-2.341935484,3.58592,2.777606383,-2.535407407,23.48387097,24.2,-2.675,7.462,-5.806944444,3.110940171,8.952731481,25.6,-1.016380368,1.404056604,21.856,-6.514864865,2.730384615,-7.8915,-0.554606742,-5.936259542,-10.60352459,0.082738854,-5.29460177,2.730384615,3.58592,-2.956273585,-2.586323529,-5.806944444,-3.4341875,8.952731481,1.25375,0.175555556,-3.36,-1.17,-4.338,0.853333333,3.085,0.901428571,1.208888889,-1.336666667,-2.349,-1.958888889,-1.171111111,-1.268888889,2.4175,0.525555556,0.796666667,2.445,-2.39,-3.307,0.356666667,-1.63,2.883,-1.834285714,1.3075,-1.247777778,-2.59125,-2.01,2.013333333,-1.83375,-3.7975,0.073,-0.763,0.031111111,-2.565555556,1.147,0.97,0.952857143,-1.926666667,2.5775,1.537,-3.368571429,2.455,-0.98,-1.196,-1.24,2.363333333,-3.068,-1.247777778,-1.268888889,-1.834285714,-1.196,0.031111111,-4.338,-2.349,-1.926666667,-2.59125,1.537,209.64,0.46%,58.55,3.24%
98,2003,Mar,141.81,-5.99,105.06,-0.92,106.79,-2.22,0.6,4.834912281,11.63285714,5.086834532,41.54,2.64362069,7.160429594,5.344724771,10.83606061,10.8375,16.02905172,26.02947368,16.89521739,7.26,8.554019608,2.986309524,5.470344828,4.955580357,5.557671233,5.72668942,5.410514706,8.712,11.66337662,10.25133333,9.004025974,3.225,4.820451128,2.7281875,5.925810056,10.0625,8.940155039,3.227754237,15.2154717,2.156058394,2.940083333,7.7436,10.9512963,1.76431694,1.613069307,7.13134715,5.626903226,5.235175879,14.40795812,7.342010309,5.908769231,23.3,14.0025,19.46204301,2.342430556,6.417058824,3.210897436,10.19,3.191454545,10.62606299,2.403076923,7.015581395,16.51847134,4.601,5.109574468,3.903816794,2.156058394,5.72668942,3.227754237,16.51847134,5.235175879,5.344724771,5.470344828,2.342430556,2.940083333,3.210897436,-8.177662338,13.35022989,11.49950495,29.1,10.7163125,10.59945559,2.589716981,2.966521739,6.896666667,19.36248175,27.74714286,13.00339286,27.5,21.13183673,2.618321168,2.942647059,5.578051948,5.693529412,7.432165605,8.93972973,15.26172414,2.276271186,6.989166667,-1.53828125,27.725,0.194452555,-1.305961538,7.813630137,25.175,13.29659091,-0.29119469,10.21449275,-2.941393443,3.791875,-0.11025,5.047555556,7.255147929,5.628157895,1.326907895,4.913629032,11.04912,5.807978723,3.91962963,24.15580645,25.45,2.87375,12.19694118,0.993819444,10.23324786,15.29199074,26.3,4.247791411,8.167641509,22.864,-0.495675676,5.894615385,-0.2481875,6.753932584,-0.177328244,-2.941393443,7.432165605,-0.29119469,5.894615385,11.04912,2.589716981,2.942647059,0.993819444,3.791875,15.29199074,0.40375,-1.05,-2.944285714,-1.234285714,-3.634,0.59,2.855,1.451428571,1.463333333,-1.5,-1.934,-2.441111111,-1.697777778,-1.063333333,1.24,-0.645555556,0.913333333,2.0625,-1.966666667,-2.93,0.332222222,-2.106666667,1.393,-0.851428571,1.66125,-1.097777778,-2.7025,-1.92,1.783333333,-1.74,-3.86,0.145,-1.551,-0.1,-1.613333333,0.577,1.23,1.572857143,-1.922222222,0.95,0.497,-3.261428571,2.283333333,-1.08,0.193,-0.59,0.785,-2.213,-1.097777778,-1.063333333,-0.851428571,0.193,-0.1,-3.634,-1.934,-1.922222222,-2.7025,0.497,210.24,0.29%,61.01,4.20%
99,2003,Apr,138.62,-2.25,105.25,0.18,106.81,0.03,-0.22,3.175526316,15.95960317,6.516402878,36.15,0.641321839,9.610190931,3.613807339,8.178181818,8.66125,7.305086207,31.84736842,12.46442029,14.96,10.42294118,8.091190476,4.72637931,8.043571429,7.607534247,9.019761092,14.07588235,9.930060606,10.57363636,7.669111111,5.156233766,28.99166667,7.244285714,5.981625,10.26804469,24.77,12.31069767,4.454618644,16.47861635,2.76379562,8.527041667,7.2966,7.178148148,0.469781421,3.353267327,6.639948187,6.216967742,4.950502513,12.00931937,6.701443299,30.83707692,18.715,12.87,15.45677419,5.932847222,13.43480392,2.41463141,5.145,2.594060606,12.0280315,20.77846154,6.948837209,9.044968153,6.792842105,9.52606383,3.395877863,2.76379562,9.019761092,4.454618644,9.044968153,4.950502513,3.613807339,4.72637931,5.932847222,8.527041667,2.41463141,0.612142857,18.33126437,18.11059406,28.2,14.8115625,11.89022923,8.034339623,7.712173913,11.55111111,21.64277372,27.82714286,17.40160714,28.15,21.0177551,11.11321168,7.097132353,12.45168831,12.27196078,14.0710828,14.96283784,20.30402299,6.881525424,12.13166667,4.5578125,27.675,6.858321168,8.125448718,14.74869863,26.05,18.82795455,7.267477876,14.57427536,8.138688525,10.658625,5.40125,9.518,12.30668639,8.588421053,6.735131579,11.4066129,17.37088,7.59856383,9.593703704,24.45064516,25.9,7.4075,16.41929412,9.193958333,16.07196581,20.44412037,26.8,8.805214724,12.85273585,24.136,5.114594595,8.562948718,7.6109375,12.30438202,6.88778626,8.138688525,14.0710828,7.267477876,8.562948718,17.37088,8.034339623,7.097132353,9.193958333,10.658625,20.44412037,0.745,-1.538888889,-2.745714286,0.407142857,-3.518,0.276666667,2.5,1.294285714,1.542222222,-0.834444444,-1.371,-2.273333333,-1.936666667,-0.69,1.4825,-0.846666667,0.92,1.74375,-2.28,-1.751,0.345555556,-1.608333333,1.194,-0.86,2.6375,-1.548888889,-2,-1.985,1.393333333,-2.1025,-2.9325,0.019,-1.911,-0.501111111,-0.548888889,0.125,1.47,2.284285714,-1.721111111,1.3725,-0.106,-3.121428571,2.581666667,-1.09,0.677,-0.52,0.636666667,-2.688,-1.548888889,-0.69,-0.86,0.677,-0.501111111,-3.518,-1.371,-1.721111111,-2,-0.106,221.72,5.46%,60.78,-0.38%
100,2003,May,141.96,2.41,107.82,2.44,104.96,-1.73,-0.16,5.37245614,23.38142857,16.62,69.81,0.234482759,3.048019093,3.812844037,12.11242424,12.195,11.57112069,49.06789474,18.83942029,7.42,4.026372549,11.625,4.381896552,14.38147321,16.53431507,9.023515358,17.13132353,5.618242424,10.12168831,16.57111111,9.032727273,27.76166667,10.22714286,10.2110625,12.41111732,13.67,16.18116279,5.258220339,20.08113208,10.36766423,8.804708333,10.9462,9.406666667,1.060273224,1.797623762,11.65165803,17.01819355,9.702261307,4.099371728,12.6921134,10.50246154,44.715,8.32,15.21935484,7.069305556,25.20392157,4.165352564,3.15,2.905515152,18.19968504,2.623846154,10.30651163,3.512420382,12.04531579,18.24478723,3.784427481,10.36766423,9.023515358,5.258220339,3.512420382,9.702261307,3.812844037,4.381896552,7.069305556,8.804708333,4.165352564,6.794285714,21.25482759,20.90207921,28.15,21.1918125,17.04873926,12.7959434,13.4773913,15.13777778,24.52153285,27.72142857,20.685625,27.7,21.86877551,15.19948905,11.65875,16.31577922,15.58078431,18.07006369,17.12878378,23.57298851,12.91881356,15.18208333,11.27140625,27.85,12.60182482,13.57358974,18.14260274,26.425,21.89079545,10.90110619,17.40086957,12.27844262,14.6359375,12.1915,14.13933333,17.68473373,15.02315789,12.81532895,14.9041129,20.9976,12.09132979,13.45874074,25.68322581,25.85,12.835,19.73811765,12.93798611,18.35487179,24.07097222,27.7,14.61711656,15.29443396,25.826,12.48918919,12.34833333,13.14825,14.23370787,10.70068702,12.27844262,18.07006369,10.90110619,12.34833333,20.9976,12.7959434,11.65875,12.93798611,14.6359375,24.07097222,2.27,-0.047777778,-2.812857143,0.335714286,-3.496,0.72,2.63,1.24,2.312222222,-0.202222222,-1.248,0.254444444,1.086666667,-0.746666667,2.1075,-1.341111111,0.993333333,2.66875,-1.143333333,-0.52,0.635555556,-0.771666667,1.361,-0.982857143,3.58375,0.403333333,-1.865,-1.495,1.29,-2.735,-2.945,0.905,1.148,-0.733333333,-1.122222222,0.825,1.4,2.874285714,-1.276666667,2.92,-0.933,-3.118571429,3.618333333,-0.786666667,-0.657,0.375555556,2.21,-2.854,0.403333333,-0.746666667,-0.982857143,-0.657,-0.733333333,-3.496,-1.248,-1.276666667,-1.865,-0.933,232.43,4.83%,57.8,-4.90%
101,2003,Jun,131.35,-7.47,106.99,-0.77,97.58,-7.03,0.11,6.386842105,20.11388889,14.54661871,27.51,0.145057471,0.106801909,5.290733945,17.95454545,19.3375,26.97025862,26.76842105,17.87666667,15.67,5.685686275,11.46857143,1.294224138,9.551517857,8.238287671,10.85911263,15.25389706,21.78321212,14.42831169,18.31755556,7.942857143,26.29333333,5.59481203,11.9300625,12.54139665,14.2525,20.37007752,5.230762712,14.82886792,8.058686131,11.222125,7.5532,21.96944444,3.114918033,0.308415842,11.32974093,10.10277419,13.20693467,0.593979058,15.58798969,7.218615385,42.695,15.15375,15.23505376,9.322291667,13.42058824,12.40847756,3.215,1.61369697,17.18385827,2.835384615,7.638139535,1.23044586,7.985263158,16.01202128,5.37648855,8.058686131,10.85911263,5.230762712,1.23044586,13.20693467,5.290733945,1.294224138,9.322291667,11.222125,12.40847756,11.68285714,24.03724138,23.44089109,26.95,26.17625,21.0830659,17.14,18.9173913,21.57333333,26.44116788,27.75285714,23.91419643,27.8,23.05163265,20.21430657,17.16911765,20.69948052,20.14215686,22.32216561,21.09067568,25.73425287,18.50389831,20.97354167,17.7359375,27.825,17.55007299,18.20185897,21.78616438,26.785,24.36545455,16.00951327,22.11014493,17.30229508,20.071875,18.16625,19.91355556,21.54130178,20.75991228,18.08953947,19.20354839,23.73912,17.51393617,18.61325926,26.11032258,25.6,18.38375,23.93658824,18.34972222,21.83,26.09916667,28.45,19.66895706,20.72716981,26.67,18.02864865,17.35807692,17.7609375,18.80168539,15.4289313,17.30229508,22.32216561,16.00951327,17.35807692,23.73912,17.14,17.16911765,18.34972222,20.071875,26.09916667,3.34125,0.601111111,-2.985714286,0.158571429,-2.808,1.866666667,3.805,1.831428571,3.153333333,-0.093333333,-2.321,0.322222222,0.872222222,-0.674444444,2.78,0.514444444,1.496666667,3.62,-1.263333333,-0.984,0.81,-0.443333333,2.642,-1.335714286,3.8475,0.3,-1.3475,-1.785,2.99,-2.66375,-3.535,1.15,1.203,0.272222222,-1.766666667,1.941,2.22,3.357142857,-0.976666667,3.225,0.036,-3.298571429,4.513333333,-1.09,-1.263,-0.353333333,3.168333333,-2.494,0.3,-0.674444444,-1.335714286,-1.263,0.272222222,-2.808,-2.321,-0.976666667,-1.3475,0.036,229.81,-1.13%,58.5,1.21%
102,2003,Jul,131.62,0.21,97.61,-8.77,89.77,-8,0.11,7.816491228,19.66309524,8.808273381,42.02,3.727298851,0.368639618,2.555275229,7.863333333,11.31,17.13568966,45.69052632,19.67181159,25.82,8.513529412,10.72517857,0.661034483,12.4478125,21.18205479,2.103822526,12.06220588,16.52509091,6.697532468,14.04333333,7.353766234,25.80333333,8.019924812,7.8303125,6.493240223,15.3,16.06372093,1.213601695,19.60031447,4.590583942,3.744458333,8.468,9.370925926,2.082185792,1.083267327,11.83010363,17.05451613,2.341909548,0.321675393,13.65025773,11.12215385,55.47,8.74125,21.27860215,4.181180556,15.40460784,6.507660256,13.965,0.785878788,15.81740157,9.334615385,10.95697674,0.439490446,8.469842105,15.7862766,1.03778626,4.590583942,2.103822526,1.213601695,0.439490446,2.341909548,2.555275229,0.661034483,4.181180556,3.744458333,6.507660256,13.94272727,26.10436782,26.77376238,26.85,29.3903125,24.58727794,23.05589623,22.68434783,24.93111111,27.49759124,27.43142857,25.70517857,27.4,23.67632653,23.48547445,22.75691176,24.30766234,23.49029412,27.68987261,24.41378378,27.36850575,22.39711864,24.44104167,20.10328125,27.975,21.14642336,21.48724359,25.98034247,26.85,26.50034091,22.02579646,24.39456522,21.62040984,25.03475,21.113,23.85355556,24.98633136,25.64096491,21.52848684,22.86306452,28.61264,21.28441489,22.39992593,26.2616129,25.15,22.435,25.79647059,24.15972222,24.69205128,28.17261574,28.6,25.39282209,23.78037736,27.298,20.73216216,20.69679487,21.359875,22.21617978,22.4459542,21.62040984,27.68987261,22.02579646,20.69679487,28.61264,23.05589623,22.75691176,24.15972222,25.03475,28.17261574,3.82125,0.628888889,-3.287142857,0.094285714,-3.456,1.46,3.68,1.417142857,3.78,0.162222222,-2.944,0.595555556,2.557777778,-1.678888889,2.715,0.67,1.09,3.88625,-1.353333333,-0.597,0.347777778,-0.543333333,2.886,-2.125714286,4.24375,-0.552222222,-1.9225,-1.885,2.673333333,-3.8425,-3.83,1.544,2.439,-0.393333333,-2.382222222,2.298,2.28,4.124285714,-1.647777778,3.58,0.048,-3.908571429,4.8,-0.233333333,-1.969,-0.444444444,3.483333333,-3.197,-0.552222222,-1.678888889,-2.125714286,-1.969,-0.393333333,-3.456,-2.944,-1.647777778,-1.9225,0.048,214.05,-6.86%,60.19,2.89%
103,2003,Aug,148.72,12.99,100.31,2.77,104.09,15.94,0.38,11.95464912,14.28103175,7.662517986,30.96,5.230229885,1.158448687,4.929587156,13.15333333,15.86,22.0012931,31.61315789,13.40898551,24.25,6.70745098,2.70327381,1.942672414,6.622946429,9.013219178,11.95327645,12.21933824,10.53224242,14.5038961,12.75755556,8.424935065,22.40833333,7.252857143,3.219875,9.655418994,19.3675,12.42837209,1.723601695,16.52528302,2.928321168,3.921208333,15.9548,13.87111111,3.90442623,2.568613861,11.8988601,12.33070968,11.13623116,1.111727749,14.05484536,17.02015385,39.59,12.18,12.73494624,3.18875,11.35607843,5.732820513,5.785,2.623515152,13.4388189,7.763846154,13.71837209,0.737197452,4.848578947,13.39489362,2.313053435,2.928321168,11.95327645,1.723601695,0.737197452,11.13623116,4.929587156,1.942672414,3.18875,3.921208333,5.732820513,12.13902597,26.80609195,27.46772277,26.25,26.8023125,22.26005731,20.56632075,21.33913043,24.42666667,27.4919708,27.67142857,26.29571429,28.15,23.99244898,23.50715328,19.80308824,24.08077922,23.27764706,27.01923567,24.85121622,28.05172414,20.96338983,24.058125,18.07875,28.1,20.50569343,21.0199359,26.33883562,26.7,27.13863636,20.1519469,24.84702899,21.60459016,23.877125,19.15175,22.84488889,23.04757396,21.96912281,20.38763158,22.57943548,28.73136,18.77941489,21.72444444,26.39677419,25.15,21.455,26.32105882,23.04666667,25.46495727,28.7624537,28.95,22.14754601,23.88575472,27.118,19.13810811,18.99282051,21.13775,22.37101124,19.9078626,21.60459016,27.01923567,20.1519469,18.99282051,28.73136,20.56632075,19.80308824,23.04666667,23.877125,28.7624537,4.065,0.425555556,-3.267142857,-0.01,-3.538,1.54,3.595,1.821428571,3.933333333,-1.406666667,-3.028,0.33,2.562222222,-1.341111111,2.9925,0.003333333,1.753333333,3.86625,-1.536666667,-1.039,-1.38,-0.415,3.178,-2.911428571,4.3375,-1.711111111,-2.5875,0.69,2.466666667,-4.2375,-3.18,1.641,2.869,0.043333333,-2.624444444,2.807,2.35,3.38,-2.392222222,3.635,-0.199,-3.842857143,4.763333333,0.726666667,-2.541,-1.391111111,3.668333333,-3.485,-1.711111111,-1.341111111,-2.911428571,-2.541,0.043333333,-3.538,-3.028,-2.392222222,-2.5875,-0.199,208.24,-2.71%,60.5,0.52%
104,2003,Sep,145.62,-2.08,103.22,2.9,109.13,4.85,0.33,10.83991228,8.898730159,9.295179856,21.26,2.587643678,0.261980907,3.199082569,20.46060606,19.54,15.93836207,39.48526316,7.535289855,55.26,9.482745098,7.962083333,1.397586207,10.46517857,15.6360274,6.879351536,14.53485294,11.71460606,12.39597403,20.34533333,11.57636364,28.255,8.44593985,7.1535625,13.61402235,34.905,10.34,2.428220339,13.91553459,4.793357664,6.948333333,13.4458,16.83037037,2.643825137,0.641584158,14.02445596,15.33245161,8.12758794,2.757434555,18.11639175,16.09384615,52.475,10.9225,7.843763441,4.794027778,14.70039216,11.24363782,9.61,1.505636364,20.37267717,8.778461538,12.61302326,3.297579618,7.732631579,16.3393617,2.921908397,4.793357664,6.879351536,2.428220339,3.297579618,8.12758794,3.199082569,1.397586207,4.794027778,6.948333333,11.24363782,7.78974026,22.79402299,20.84910891,27.6,23.2446875,20.84945559,13.86471698,16.54608696,19.63555556,26.1079562,27.58857143,22.50535714,27.4,23.68877551,16.48686131,14.40639706,17.96837662,17.49686275,18.37872611,18.97486486,23.86781609,16.43983051,19.04583333,14.57109375,28.075,15.28927007,14.44775641,18.52109589,26.45,22.52670455,13.16300885,20.22456522,13.84516393,16.21675,14.89975,18.05333333,17.83550296,17.81166667,15.87888158,17.2441129,20.19928,15.865,16.7457037,26.48064516,25.45,17.25125,22.25317647,15.27965278,20.04606838,23.225625,29.1,16.26693252,18.91575472,26.446,14.99405405,15.83012821,14.947375,17.41067416,12.48320611,13.84516393,18.37872611,13.16300885,15.83012821,20.19928,13.86471698,14.40639706,15.27965278,16.21675,23.225625,2.32625,0.325555556,-3.127142857,-0.92,-3.264,2.47,4.195,0.984285714,2.971111111,-1.452222222,-3.157,0.765555556,3.726666667,-1.311111111,3.8025,0.403333333,2.133333333,5.01875,0.066666667,-1.136,-1.237777778,0.445,2.834,-3.034285714,4.5125,-1.475555556,-1.9725,1.16,2.783333333,-4.4225,-3.26,2.024,4.128,-0.137777778,-2.66,4.138,2.28,1.198571429,-2.09,4.18,0.267,-3.831428571,5.971666667,1.203333333,-2.783,-1.607777778,4.926666667,-3.084,-1.475555556,-1.311111111,-3.034285714,-2.783,-0.137777778,-3.264,-3.157,-2.09,-1.9725,0.267,231.72,11.28%,64.18,6.08%
105,2003,Oct,147.46,1.26,104.17,0.92,108.27,-0.79,-0.11,13.09938596,4.120396825,6.087194245,28.42,1.119367816,0.269498807,0.845,14.68848485,11.18,6.238706897,32.12105263,6.318695652,32.09,6.460392157,2.537202381,1.621465517,4.936160714,6.168356164,3.557849829,6.15875,5.865393939,14.26649351,11.00444444,19.71636364,31.64,5.985338346,2.690875,5.628826816,35.0975,6.712325581,2.645127119,8.773207547,1.629051095,2.156583333,15.6428,13.48185185,2.72284153,0.230693069,12.62186529,6.331548387,4.404020101,4.400575916,10.82469072,23.47046154,29.99,15.3275,8.46311828,2.137708333,5.142941176,6.938798077,12.31,1.070848485,6.672047244,10.52230769,16.21697674,15.88343949,3.586263158,7.60893617,1.326793893,1.629051095,3.557849829,2.645127119,15.88343949,4.404020101,0.845,1.621465517,2.137708333,2.156583333,6.938798077,2.693831169,17.15126437,16.60524752,28.05,18.7273125,17.27378224,10.49117925,9.860869565,13.25777778,22.70613139,27.90714286,16.85151786,28,23.33489796,10.83036496,9.366691176,11.97344156,11.49421569,14.30961783,13.44635135,19.68988506,9.826779661,12.73041667,7.6478125,28.075,8.201094891,7.558012821,13.52534247,26.65,17.42238636,7.78,14.23253623,7.56,11.529375,7.9735,11.49355556,13.72171598,13.06877193,8.829605263,10.9116129,16.6524,10.60515957,10.136,26.33096774,25.87,10.68125,16.35552941,9.439305556,14.23589744,19.74571759,28.8,11.98411043,12.79320755,25.338,7.541351351,10.20096154,7.85475,11.30921348,8.313740458,7.56,14.30961783,7.78,10.20096154,16.6524,10.49117925,9.366691176,9.439305556,11.529375,19.74571759,0.70375,-0.13,-3.522857143,-1.584285714,-3.786,3.173333333,4.445,-0.432857143,2.003333333,-1.951111111,-3.606,0.478888889,3.598888889,-1.712222222,3.61,-0.078888889,2.83,5.015,1.733333333,-1.245,-1.776666667,0.188333333,2.416,-2.71,3.00875,-1.844444444,-2.43,2.375,3.26,-4.25625,-3.7175,2.839,4.154,-0.641111111,-3.067777778,4.466,3.23,0.761428571,-2.393333333,3.6125,0.505,-4.282857143,5.393333333,2.53,-1.762,-2.036666667,4.74,-3.397,-1.844444444,-1.712222222,-2.71,-1.762,-0.641111111,-3.786,-3.606,-2.393333333,-2.43,0.505,269.01,16.09%,72.56,13.06%
